_id,leaf_label,text,knn_agreement,cv_pred,cv_conf,_len,suspect_knn,suspect_cv,suspect_len,suspect
50,Fraud/Investment-Fraud/Pig-Butchering,"I am embarrassed to say that, over the last few months, I believe I have been the victim of a romance scam combined with a crypto investment scam. The app on my phone was called ZTE but is now called ZTAsia.
I have potentially lost a lot of money - about CHF 150k.
The crypto website address is below and I have been receiving and sending messages with these 2 phone numbers:
+852 6094 0492
+1 (510) 075 1839",0.4,Fraud/Investment-Fraud/Pig-Butchering,0.14697242203459107,79,False,False,False,False
51,Fraud/Investment-Fraud/Other-Investment-Fraud,I have Invested in Final frontier specialist blockchain and crypto asset investment firm now they have freezed my account and asking to invest more to withdraw kindly help me in this regard,0.8,Fraud/Investment-Fraud/Other-Investment-Fraud,0.4518911719744634,32,False,False,False,False
52,Fraud/Investment-Fraud/Other-Investment-Fraud,"I have been in business with a online company Called cryptospair.com.

I have invested funds with them and now is the time to payout the rewards.
They have since closed my account and are asking for more funds before a payout can be done. 
If the funds are not received soon  they will transfer  everything to the Ombudsman and all the funds will be lost. I can provide a lot more info including emails and text messages from the Reps If I could attach it. Email addresses most used are thomas.silverman@cryptos-pair.net and ""ben.Williams@cryptos-pair.net"" <ben.williams@cryptos-pair.net>


Kindly help",0.7,Fraud/Investment-Fraud/Other-Investment-Fraud,0.2856617054969287,96,False,False,False,False
53,Fraud/Investment-Fraud/Other-Investment-Fraud,"I invested 250 USD in a trading platform called TPM finance, alledgedly based at Kriesbachstrasse 30, 8600 Dübendorf. I was contacted by an advisor by the name of Thomas Angelo, who proceeded to set up trades on my account. 

After a few weeks  the trading account showed a profit of about 100 USD. The advisor tried to get me to add more money into my account, which, luckily, I refused. When I tried to withdraw the profit, nothing happened. I tried several times to no avail. When I questioned the advisor about it, he became evasive and said he didn't know why it didn't work.

I have since found out via ChatGPT that this site is a scam. I realise that I should have done this before I invested money, my bad. In future I will be more careful.",0.5,Fraud/Investment-Fraud/Other-Investment-Fraud,0.29667036339828307,139,False,False,False,False
54,Fraud/Investment-Fraud/Other-Investment-Fraud,"I registered an account on the website www.vestofx.net, which claims to be an online investment/trading platform. I did not make any payments, but I entered some basic personal details (name, phone number, email, and address).

Shortly after registering, I began receiving a very high number of spam calls from different Swiss phone numbers — around 20 calls per day. The calls usually ring for 5 seconds and then hang up, often coming in bursts of 5–7 calls in a row, then stopping for a few hours before starting again.

I am confident these calls are related to the VestoFX registration because this started immediately afterward. When I contacted them via chat to request deletion of my data, they insisted I send an email from my registered address with a reasoning — which I did not do, as I suspect the website is fraudulent.

The website claims to be operated by “Fairmont Financial Services (Pty) Ltd” in South Africa and “EVBX Ltd” in Cyprus (CIF licence 409/22). However, I found online warnings and a very low trust score indicating this may be a scam operation misusing regulatory names.

What I would like to report:

Possible investment scam website targeting Swiss users

Misuse of personal data leading to harassment calls

Possible use of auto-dialing systems with spoofed numbers

Example phone numbers that have called me:

+41 31 515 72 XX (endings 20, 21, 83, 86, 87, 90),

+41 31 515 73 XX (endings 24, 65),

+41 31 515 78 XX (endings 44, 94),

and others, calls usually come from slightly varying numbers.

Action I have taken:

Blocked the numbers

Stopped any contact with the website

Saved screenshots and call logs as evidence

Please investigate this website and, if possible, take measures to prevent further harassment and protect other users in Switzerland.

Thank you for your attention and support.",0.0,Fraud/Investment-Fraud/Other-Investment-Fraud,0.11877307637722376,306,True,False,False,True
55,Fraud/Investment-Fraud/Other-Investment-Fraud,"I was introduced to the smart mining of etherum cryptocoins by pool staking. 

The pool was tided through the smart contract to my wallet account. 

At some point there was a reward information which in fact was hidden permission to transfer my founds from the wallet to the pool.


Then I was informed that to get back money and collect reward I should pay in more money.

I didn't do that but what was on the crypto wallet already was taken.

The scammers were using following phone numbers to navigate me through the smart contract process.

+49 174 4952110

+1 779 903 2485

Please flag the numbers and the page as dangerous . 

This is the scam scheme  described below:
https://www.coinbase.com/blog/security-psa-mining-pool-scams-targeting-self-custody-wallets",0.5,Fraud/Investment-Fraud/Pig-Butchering,0.24790517457211456,121,False,False,False,False
56,Fraud/Investment-Fraud/Other-Investment-Fraud,"My friend‘s trading account was frozen due to money laundering and the trading company, globhash.cc, demanded a penalty of USDT 20’000 to be paid in 7 days to release the funds. After the 20’000 were paid to two different cryptowallets, a new demand to pay a 10% transfer fee of the investment amount to release the funds.
I have a voice recording of the possible scammer and most likely a false tel nr that he communicated with me over WhatsApp: +31 6 192 185 94",0.3,Fraud/Investment-Fraud/Pig-Butchering,0.22546432387165377,85,False,False,False,False
57,Fraud/Investment-Fraud/Other-Investment-Fraud,"This number is calling me everyday and is being very pushy about an investment opportunity and does not take no for an answer. Somehow he managed to call at my work looking for me 

It is a Swiss number +41766668898",0.0,Fraud/Fake-Support/Other-Fake-Support,0.21663289231062358,40,True,False,False,True
58,Fraud/Investment-Fraud/Other-Investment-Fraud,"When I invested in this company before, the company withheld my funds because I did not pay enough. Now after I paid off the money owed to this company, the company insisted they didn't receive it, even though I have transaction records on hand as proof",0.6,Fraud/Investment-Fraud/Other-Investment-Fraud,0.28420214027486734,46,False,False,False,False
59,Fraud/Investment-Fraud/Other-Investment-Fraud,"https://bytesi.vip

My friend contacted me to ask if I want to invest in a platform that returns 3% on investment per day.

I realized she is being scammed by the ponzi scheme organization. I explained to her it's dangerous and not to invite more people.

These people seem to operate for the last couple of months intensively, and based on the stories it could be running for 2 years, but I think the stories could be misleading.

The schema is international.

Do you have some suggestions how to report this, maybe point me to the correct authorities for this matter?

Thanks!",0.5,Fraud/Investment-Fraud/Other-Investment-Fraud,0.28921572028329584,101,False,False,False,False
60,Phishing/Other-Phishing,"Having opened the SBB website I received a request to authorize Eur1043.00 for an online purchase in Austria.

Reported to visa and card cancelled",0.2,Phishing/Other-Phishing,0.16526166329864442,24,True,False,False,True
61,Phishing/Parcel-Notification-Phishing,"Hello
Today I received an sms (below) from DPD about delivery of a packet.
Indeed my wife ordered a bag per internet.
As we have some works in the house, they can not ring the bell.
DPD said nobody opened so they left with the goods as they need a signature for receipt normally.
So I clicked the link to follow process to ask them to come back.
I was asked to pay 2 CHF via Credit Card for them to come back.
It bugged a bit as it had to go through Google Pay and I didn’t have an account there…
I did it twice.
But nothing was confirmed.
Then I thought:
why did I receive this sms if it was my wife who bought the bag and let her phone nr not mine.
Is it a fraud or fishing?
Nothing was apparently paid from my Master Card Credit Card since but I am scared.

below the sms
received from phone nr
+63 912 921 2502
today 14:29

I clicked the link at 15:20-25 approx

Now 19:30 I blocked this Credit Card on UBS ON LINE despite no transactions done (for now) just by security 
(I copied sms in Chat GPT: it told me it is a phishing as DPD does not use « dpdi » web adress!)

***


Am 21. Oktober konnten wir Ihr DPD Paket leider nicht persönlich zustellen, da für diese Sendung eine Unterschrift bei der Übergabe erforderlich ist.

👉 Bitte vereinbaren Sie jetzt einen neuen Zustelltermin:
https://dpdi.click/ch/de

Sie haben folgende Möglichkeiten:
・Einen neuen Wunschtag oder Zeitfenster für die Zustellung wählen.
・Das Paket an eine DPD Abholstation oder einen Paketshop umleiten lassen.

So funktioniert’s:
Antworten Sie einfach mit «Y», schliessen Sie die SMS und öffnen Sie sie erneut – der Link wird automatisch aktiviert.
Falls der Link nicht funktioniert, kopieren Sie ihn bitte und fügen Sie ihn direkt in Safari oder Ihren bevorzugten Browser ein.

Wichtiger Hinweis:
・Ihr Paket wird bis zum 24. Oktober in unserem lokalen Lager aufbewahrt.
・Ohne neue Terminvereinbarung erfolgt danach eine Rücksendung an den Absender.
・Bitte stellen Sie sicher, dass Ihre Kontaktdaten für DPD-Lieferinformationen aktuell sind.",1.0,Phishing/Parcel-Notification-Phishing,0.3241887476885654,354,False,False,False,False
62,Phishing/Parcel-Notification-Phishing,"Hello - the message below was sent via Calendly posing as the ""Swiss Post Delivery Group"" Hi Post® CH, using email address - notifications@calendly.com

Your Pending Package: Resolve Shipping Tax Payment with Swiss Post® Delivery Group . at 10:35pm (Central European Time) on Sunday, August 24, 2025 is scheduled.

Zollabfertigungshinweis – Schweizerische Post



Sehr geehrte Kundin, sehr geehrter Kunde,

Wir freuen uns, Ihnen mitteilen zu dürfen, dass Ihre Sendung mit der Referenznummer CH98910419522704 im Bestimmungsland eingetroffen ist und für die abschließende Zollabfertigung vorbereitet wird.



Erforderliche Schritte zur Freigabe Ihrer Sendung
Für die zügige Bearbeitung und Freigabe Ihrer Sendung ist eine Gebühr von CHF 2,99 (umfassend Einfuhrsteuer und Bearbeitungskosten) zu entrichten.



💳 Sichere Online-Zahlung
Bitte tätigen Sie die Zahlung ausschließlich über unsere geschützte Online-Plattform. Wir möchten Sie darauf hinweisen, dass Barzahlungen oder Zahlungen per Scheck nicht akzeptiert werden können.



Wichtiger Hinweis
Wir bitten Sie, die Zahlung innerhalb von 24 Stunden zu veranlassen, um Verzögerungen im Zollprozess oder eine Rücksendung Ihrer Sendung an den Absender zu vermeiden.



Verfolgung Ihrer Sendung
Nach Eingang Ihrer Zahlung wird die Sendung unverzüglich verzollt und für die Weiterleitung an Sie vorbereitet. Den aktuellen Status Ihrer Sendung können Sie jederzeit über die Online-Sendungsverfolgung auf der Website der Schweizerischen Post einsehen.



Wir danken Ihnen für Ihr Vertrauen in die Schweizerische Post und stehen Ihnen für Rückfragen oder weitere Unterstützung jederzeit zur Verfügung.



Mit vorzüglicher Hochachtung,

Ihr Team der Schweizerischen Post

Kundenservice



_____________________________________



Avis de dédouanement – La Poste Suisse



Cher client,

Nous avons le plaisir de vous informer que votre envoi portant le numéro de référence CH98910419522704 est arrivé dans le pays de destination et est en cours de préparation pour le dédouanement final.



Démarches nécessaires pour la livraison de votre envoi
Des frais de 2,99 CHF (taxes d'importation et frais de manutention inclus) sont exigés pour le traitement et la livraison rapides de votre envoi.



💳 Paiement en ligne sécurisé
Veuillez effectuer vos paiements exclusivement via notre plateforme en ligne sécurisée. Veuillez noter que les paiements en espèces ou par chèque ne sont pas acceptés.



Avis important
Nous vous demandons d'effectuer votre paiement dans les 24 heures afin d'éviter tout retard lors des formalités douanières ou le retour de votre envoi à l'expéditeur.



Suivi de votre envoi
Dès réception de votre paiement, l'envoi sera immédiatement dédouané et préparé pour vous être expédié. Vous pouvez consulter l'état actuel de votre envoi à tout moment grâce au service de suivi en ligne sur le site web de La Poste Suisse.



Nous vous remercions de votre confiance et restons à votre disposition pour répondre à vos questions ou vous apporter une assistance complémentaire.



Cordialement,

L'équipe de la Poste

Service client",0.5,Phishing/Parcel-Notification-Phishing,0.24922705826231528,439,False,False,False,False
63,Phishing/Parcel-Notification-Phishing,"Here an example of phishing via Airtable

> Begin forwarded message:
> 
> From: ""Customs Department (via Airtable)"" 
> Subject: Payment Notification – Tracking Code FUCXVXU4O2ER607
> Date: 21 November 2025 at 12:19:07 GMT+1
> To: martindavid@proton.com
> 
> Customs Clearance - Action Required
> 
> 
> Dear Valued Customer,
> 
> 
> Your package is currently under customs inspection and requires payment of import tax.
> 
> 
> Following international customs legislation, this procedure is essential to continue with your shipment.
> 
> 
> To complete the process, access the link:
> 
> 
> 👉 Finalize Payment 
> 
> Once payment is validated, your merchandise will be cleared for delivery immediately.
> 
> 
> Non-compliance within 48 hours will lead to package return.
> 
> 
> Respectfully,
> 
> Import Management Office
> 
> Customs Department
> 
> Sent via Automations on 	 
> Unsubscribe 
> ©2025 Airtable",0.1,Phishing/Other-Phishing,0.14703206097436097,148,True,False,False,True
64,Phishing/Classified-Ad-Phishing,"Here is the phone number that scammed me on tutti.ch and tried to steal my bank account info. She says her name is ""Ricardo"". +41 076 758 02 16 She sent me a fake link to click on so that I could insert my banking information.",0.2,Phishing/Vishing/Other-Vishing,0.1630297823797344,46,True,False,False,True
65,Phishing/Vishing/Callback-Scam,"Hi, I received a message supposedly from Binance. A withdrawal code was requested. If this was not you, please contact us. Could you check whether there have been similar cases and whether you need any further information? When I called back, there was a person on the phone who did not give their name. They had a Middle Eastern or African accent and did not provide any further information. Please refer to the screenshot for further information.",0.2,Phishing/Vishing/Other-Vishing,0.15868116286635287,77,True,False,False,True
66,Phishing/Other-Phishing,"I booked a house on Airbnb, managed by the American company AvantStays. I paid half in October, second half is due in January.
I got a WhatsApp message Thursday, Nov 27, asking me for confirmation of my credit card information, containing details of my reservation. I entered, but my card rejected the transaction, luckily.
I reached out to the company on Airbnb, and they told me they never contacted me.",0.3,Phishing/Other-Phishing,0.1727388093549301,70,False,False,False,False
67,Phishing/Parcel-Notification-Phishing,"I guess (I do not speak german) that it is a  notification from DPD that a parcel is blocked somewhere and that I need to connect on their web site to release it...
My notification is done only to help you getting numbers and facts about cybercrime attempts.
Kind regards.",0.7,Phishing/Parcel-Notification-Phishing,0.18269352078754883,50,False,False,False,False
68,Phishing/Classified-Ad-Phishing,"I received a Whatsapp message from a Ricardo user through this number (+41 79 807 59 03) saying that she had purchased an item from me, but the payment won’t go through because my account isn’t verified yet. Then I got an email from kundendienst@ricardomail.ch  asking me to verify my account and that a customer support will be in touch with me to go through the verification process. Then I received a WhatsApp message from someone who pretended to be from Ricardo team (+41 32 539 11 57). She asked me to go through a verification process by responding to the Ricardo emails, and I eventually went to a website that required the verification. As part of the verification process I was asked to fund my account for 1,000 CHF. I declined to do this because it’s impossible to manage that transfer. Eventually I was asked to go through another verification process and ended up sending a picture of my Swiss permit card. Both numbers stopped responding and I also eventually got another email from Ricardo that this might be a potential fraud. I have since then asked Ricardo to look into it but I haven’t gotten a response yet. I’m worried that my identity is being used for fraudulent activities.",0.7,Phishing/Classified-Ad-Phishing,0.29687920509439997,211,False,False,False,False
69,Phishing/Other-Phishing,"I received a text message from the  number +63 912 199 94038.

I was told that I must pay a fine before 29. September 2025, otherwise I could lose my driver's license.

The link, which I did not click on is:
https://stadt-zuerichab.help/ch-de

To open the link, I am asked to answer 'Ja"" or to copy the link into my browser.",0.1,Phishing/Vishing/Callback-Scam,0.14467665822761988,60,True,False,False,True
70,Phishing/Other-Phishing,"I received an email which impersonated a travel agent Voyage Privé. The scamners used email address ask@wantyourfeedback.com and guestsolutions@aol.com which appeared nickenamed as Voyage Prive. I contacted Voyage Prive since information looked suspicious. The agency confirmed it was a phishing attempt. The email requested to click a link to confirm a trip I recently booked with Voyage Prive. In addition, I also receiveda whatsapp message with a similar confirmation request from mobile phone number +1 (555) 779-5171 and named Sanskritam.",0.3,Phishing/Classified-Ad-Phishing,0.11519218133107717,80,False,False,False,False
71,Phishing/Parcel-Notification-Phishing,"I received the following iMessage from +212 645 098745: Am 19. September haben wir versucht, Ihr DPD Paket zuzustellen. Leider konnten wir Sie persönlich nicht erreichen und das Paket benötigt eine Unterschrift bei der Übergabe. Deshalb konnte die Zustellung nicht abgeschlossen werden.
Bitte vereinbaren Sie jetzt einen neuen Zustelltermin.
Hier neuen Termin auswählen: 

https://mydpd.swissze.click/ch

Sie haben folgende Möglichkeiten:
・Einen neuen Wunschtag und/oder Wunschzeitraum für die Zustellung auswählen.
・Das Paket an eine DPD Abholstation umleiten lassen. 

Antworte einfach mit ‚Y‘, schließe die SMS und öffne sie neu – dann wird der Link aktiviert. Falls er nicht klappt, kopier den Link und füg ihn direkt in Safari ein

Wichtiger Hinweis:
・Ihr Paket wird in unserem lokalen Lager bis zum 21. September aufbewahrt.
・Sollte bis zu diesem Datum kein neuer Termin vereinbart werden, wird Ihre Sendung an den Absender zurückgeschickt.
・Stellen Sie sicher, dass Ihre Kontaktdaten für Lieferaktualisierungen über DPD aktuell sind.",1.0,Phishing/Parcel-Notification-Phishing,0.39681674407429124,149,False,False,False,False
72,Phishing/Other-Phishing,I want to report hat through the use dating apps individuals try to have you buy tickets of shows that do not actually exist through their made up website (which originally seems inoffensive). Please confirm if you have the same diagnosis.,0.2,Phishing/Other-Phishing,0.1441713907307755,41,True,False,False,True
73,Phishing/Parcel-Notification-Phishing,"It is claiming to be from DPD and that they attempted to deliver a package, but I was not home, and it is giving me a link to either schedule another delivery or to pick up the package (I think, my German is not the best, I did not want to use the autotranslate in case it accidentally accessed the link). I did not click on the link. The phone number the text is from is +63 999 537 6803.",0.9,Phishing/Parcel-Notification-Phishing,0.2910693737293216,80,False,False,False,False
74,Phishing/Parcel-Notification-Phishing,"Received text message to click on alleged DHL package tracking link however, upon verification on DHL website, this is not the right link, so I did not click as probably a fraud. The message I got is: ""Für Ihr Paket fallen Zollgebühren an. Bitte nutzen Sie folgenden Link, um diese zu bezahlen : https://ch-dhtracking.com DHL AG Schweiz""",0.8,Phishing/Parcel-Notification-Phishing,0.26259919218770666,57,False,False,False,False
75,Phishing/Vishing/Other-Vishing,"Subject: Report of Attempted Fraudulent Phone Call

On November 3, 2025, at approximately 19:30, I received a phone call from the number 076 858 90 25. The caller, speaking French with an accent that appeared to be African, identified themselves as a representative of a bank.

The caller asked whether I was Mr. Bosch and inquired if I had initiated a CHF 500 transaction via TWINT. When I replied that I do not use TWINT, the caller further asked if I would like to cancel the transaction. I informed them that they could proceed as they wished and stated that I suspected the call to be fraudulent. I then terminated the call.

I respectfully request that the competent authorities investigate the aforementioned phone number and take the necessary measures to identify and hold the individual responsible accountable under the law. I remain at your disposal to provide any further information, either as a witness or as a potential victim of this attempted fraud.

Sincerely,
L. Rostov",0.4,Phishing/Vishing/Other-Vishing,0.19860085293956972,166,False,False,False,False
76,Phishing/Other-Phishing,"The impersonator sent an email to with a link saying that my SBB payment information should be updated within next 24 hours or it would be cancelled.

Please find attached part of the email received",0.3,Phishing/Refund-Phishing,0.1415935361608578,35,False,False,False,False
77,Phishing/Classified-Ad-Phishing,"This is how it happened. I was selling my watch on facebook and a person named Anika was interested in it. Told me to talk on what’s app for easier interaction. Then after some discussions, she accepted the price I gave her and asked me if I had twint. Proceeded to say her maximum spending amount was at its limits and wanted to pay through a La poste site. That’s when she sent me the link that I put below. I clicked on the link but afterwards I had to click on « Accept the transaction » which I did not. The number she gave me is +41 77 252 50 11",0.7,Phishing/Classified-Ad-Phishing,0.2889969959563418,112,False,False,False,False
78,Phishing/Other-Phishing,"Two hotels in Lausanne area (https://hotelbeaulutry.ch and  https://futurapartments.com/en) had their reservations system hacked. Clients are asked to complete payments or reservation, using fake WhatsApp messages. Messages are impersonating the hotels, and are using correct personal information. Personal data exposed: Name, phone, home address, reservation are confirmed as exposed. Credit cards, residence permit and passport - possibly exposed.",0.5,Phishing/Other-Phishing,0.15144979558007451,57,False,False,False,False
79,Phishing/Other-Phishing,"booking.com scam

Whatsapp number of scammers: +1 (555) 776-2096

They want me to confirm my reservation and give my credit card information. They had all my details: name, dates of the holiday and booking reservation number.",0.4,Phishing/Vishing/Other-Vishing,0.14293824880494888,36,False,False,False,False
80,Malware/Ransomware,"A customer suffered a ransomware attack from the FOG threat actor 12.01 everything brought up directly from an immutable backup.

it is probably a leverage of CVE-2021-23455",0.8,Malware/Ransomware,0.3993330463462751,27,False,False,False,False
81,Malware/Ransomware,"All files on our Synology NAS (DS920+, approx. 4 TB) have been encrypted and renamed with a .deadbolt extension. A ransom note is displayed directly on the DSM login page demanding 0.03 BTC. Two-factor authentication was not enabled. The device was directly exposed to the internet via UPnP port forwarding. We have since disconnected it from the network. Is there any known decryptor available for this variant?",0.9,Malware/Ransomware,0.3142434178773692,67,False,False,False,False
82,Malware/Ransomware,"All the files on our QNAP NAS unit (approx 2 TB) have been encrypted as of 06 feb 2012 (.7z suffix added to every file).  There is a text file in each folder demanding transfer of bitcoin to decrypt.  (We will not do this.) 

There are four user accounts; two-factor authentication is set up for the two main users but we have realised it was not set up for the two additional family members.

Is there anything we can do to retrieve the data?",0.6,Malware/Ransomware,0.31913396566936775,84,False,False,False,False
83,Malware/Ransomware,"Astec Boat SA (Switzerland) was involved with a cyberattack on the 23th of Jun 2013 at 0050CET, targeting Astec internal shared network involving Blackout Ransomware. The ransomware attacked affected multiple IT systems, including servers hosting sensitive customer data, financial records, and employee information. The compromised systems processed critical business information. The cyberattack has been resolved and Astec Boat SA has returned to normal operations.",0.7,Malware/Ransomware,0.3369647606682429,64,False,False,False,False
84,Malware/Ransomware,"Dear Madam / Sir,
I have just tried to report this through the online form but an error occurred.

I am working in the Modal Assurance team (Risk Management / Security) of flammèche Cosmetics, based in Basel.
During last weekend (31st march / 1st April), 1 database of our Group hosted by Microsoft Azure and containing personal data of customers has been attacked.
The adversary then accessed our mailing system (Sendgrid) and sent an email to some approximately 2,700 of our colleagues, in several waves yesterday and today. The emails were to inform of the attack, and to threaten to sell the stolen data if the company did not pay 45 BTC in ransom. You can find the emails in attachment.
We have established a crisis management team comprising of our internal IT teams in Switzerland and Czech Republic, our IT partners IBM and Microsoft, our Modal Assurance team in Switzerland, our Legal team, our CFO and CEO.

The first elements that we have collected indicate that the attacker compromised one of our web servers via trojans and got access to all data stored there, including credentials such as connection strings to storage accounts where we store documents containing personal data of flammèche Cosmetics customers. We are also able to confirm that the data was indeed downloaded by the adversary and then deleted from the database (approximately 4 TB).
Initial elements seem to indicate that the adversary is located in Russia and has been accessing a server and database primarily dedicated to the operation of our Russia and other ex-Soviet commercial markets.
We have taken immediate measures to limit any further damage. However at this stage we are not able to confirm whether the adversary is still in our infrastructure or not. We are currently informing relevant data protection authorities.
Please note that the data stolen does not concern – as far as we can tell – any Swiss data subjects, as our Group does not run any commercial operations in Switzerland.

Thank you and best regards,
Daniel Ratliff",0.0,Fraud/Fake-Sextortion/Other-Fake-Sextortion,0.12826264469999563,339,True,False,False,True
85,Malware/Ransomware,"I have been a victim of this ransomeware, i realized all my jpg and other document files we encrypted on my qnap SS-839, my only chance i see is to pay in Bitcoin more than 1000chf to be able to get the files back (only maybe)! What do i need to do ? thanks, George",0.8,Malware/Ransomware,0.30447446173987847,55,False,False,False,False
86,Malware/Ransomware,"I have been a victim of this ransomeware, i realized all my jpg and other document files we encrypted on my qnap, my only chance i see is to pay in Bitcoin more than 1000chf to be able to get the files back (only maybe)! What do i need to do ? thanks, Luca",0.6,Malware/Ransomware,0.2852771841424541,54,False,False,False,False
87,Malware/Ransomware,"I've been a victim of a ransomeware attack and the damage caused was roughly 400chf. I ran a console command which infected my Device, deleted all my files and encrypted my harddrive. They called me on Telegram and made me send items worth lots of money to their account, or else they would leave my harddrive encrypted.",0.7,Malware/Ransomware,0.32789223298539977,57,False,False,False,False
88,Malware/Ransomware,"Our company website and associated file server were encrypted following what appears to be an exploitation of an unpatched vulnerability in our CMS (WordPress). All files have been renamed with a .LOCKED extension and a ransom note named READ_ME_NOW.txt was found in every directory. The attacker is demanding 1.2 BTC. We have taken the server offline. Hosting provider is Infomaniak, based in Geneva.",1.0,Malware/Ransomware,0.50388170676861,63,False,False,False,False
89,Malware/Ransomware,"Our confluence server https://projects.gazpole.org suffered a hack most likely from https://projects.gazpole.org/browse/SERVER-12332, although we have not concluded our investigation.

From what wee see initially all files in the Server directory have been encrypted and are renamed with a .LOCK3D extension",0.7,Malware/Ransomware,0.3290032412795677,39,False,False,False,False
90,Malware/Ransomware,"Our production facility in Schaffhausen experienced a ransomware incident affecting our OT network. Several HMI workstations running Windows 7 were encrypted overnight. Production lines had to be stopped for 36 hours. The ransomware note references the LockBit group and demands payment in Monero. Our IT/OT segmentation was not properly enforced, which likely allowed lateral movement from the corporate network.",0.9,Malware/Ransomware,0.38874365344277595,59,False,False,False,False
91,Malware/Ransomware,"Subject: Cyber Attach concerning Ransomware (cyber incident impliquant un rançongiciel)
On January 12, 2020, the Local Chamber of Lengnau IT and communications systems have been hacked by a ransomware group, called Rhysida. The group hacked our servers located in Torino, Ticino, Switzerland and asked for payment (see attached files). At the same time, they threatened to share confidential material worldwide and compromise all our systems. Our IT team is now working together with an expert IT company (Counterhack)  to restore, clean, and put back on-line our servers; it may take several weeks to be back in full operation. I am writing using my personal email address (clarisham@stockpal.com) because our active directory, email,/data servers, have been compromised. Our ERP system (Microsoft Business Central) looks safe as it has been migrated in the cloud few months ago and we took further precautions after the attach. We remain at your disposal for any question. Clarissa hamberg, Local Chamber of Lengnau Director, Finance, IT & Facilities
+41 32 456 23 23",0.6,Malware/Ransomware,0.2950441663049224,167,False,False,False,False
92,Malware/Ransomware,"TDD recently became aware of an IT security incident that impacted certain TDD systems.  TDD started an investigation, retained leading experts, notified certain law enforcement and data protection authorities, and implemented measures to contain and assess the incident.  The incident has now been successfully contained.  

All of TDD key services and systems are up and running, all factories are operating, and the company continues to serve its customers.  The company also continues to restore any remaining impacted services and systems and is further enhancing the security of its systems.

TDD has determined that an unauthorized third-party accessed certain TDD systems, deployed a type of ransomware that is not self-propagating, and exfiltrated certain data.  The company is working to identify and analyze the nature and scope of affected data, and is further assessing its notification obligations.  TDD will communicate with affected parties where necessary, including, for example, specific customers and/or individuals where personally identifiable information was affected.",0.8,Malware/Ransomware,0.24672974740827064,156,False,False,False,False
93,Malware/Ransomware,"We are a manufacturing company based in canton Aargau. On the night of 4 April, the AKIRA ransomware group encrypted our file server and three workstations. In addition to encryption, we have confirmed data exfiltration: a directory listing of our stolen files has already appeared on the AKIRA leak site. We have engaged an external incident response firm and have notified our cyber insurance provider. Estimated recovery time is 2 weeks.",1.0,Malware/Ransomware,0.4455841970132148,71,False,False,False,False
94,Malware/Ransomware,"We are a medical practice in Geneva with approximately 3,200 patient records. On the morning of 14 March, staff could no longer access our patient management system. All files on the local server were encrypted with a .MEOW extension. A ransom demand of 2 BTC was left in a text file. We have contacted our software vendor and our data protection officer. We believe the attack vector was RDP exposed to the internet.",0.9,Malware/Ransomware,0.303431797557171,73,False,False,False,False
95,Malware/Ransomware,We are a small accounting firm (8 employees) based in Zurich. Last Monday we noticed that several files on our shared drive had been renamed with a .ELBIE extension and could no longer be opened. We found a ransom note (HOW_TO_RESTORE.txt) on the desktop of one workstation demanding 0.5 BTC. We believe the initial access was via a phishing email opened by one of our employees three days earlier. Our IT provider has isolated the affected machine. No backup solution was in place.,0.6,Malware/Ransomware,0.2128642737901658,83,False,False,False,False
96,Malware/Ransomware,"We got hit by ransomware, we estimate ~3 windows servers is impacted including domain controller and database servers, we're investigating if backups are usable. We would like to ask for your support in handling the case. In your opinion, should we enter the mentioned website? Can you recognize (for example by the note) which group is that?",0.8,Malware/Ransomware,0.32154869053732527,57,False,False,False,False
97,Malware/Ransomware,"We got hit by ransomware, we estimate ~400 windows servers is impacted including domain controller and database servers, we're investigating if backups are usable. We would like to ask for your support in handling the case. In your opinion, should we enter the mentioned website? Can you recognize (for example by the note) which group is that?

Ransom note below:

Your network has been breached and all data were encrypted.
Personal data, financial reports and important documents are ready to disclose.

To decrypt all the data and to prevent exfiltrated files to be disclosed at 
http://hive4234234234234eag6c6tyc3xw7ez7iqy6wc34gd2nekazyd.onion/
you will need to purchase our decryption software.

Please contact our sales department at:

   http://hivecu424234234234tbqgdnkks64ucehqacge3dij3gyrrpdp57zoq3ooqd.onion/
  
      Login:    fs0s90df89sf
      Password: sdf89sdf890sdg890

To get an access to .onion websites download and install Tor Browser at:
   https://www.torproject.org/ (Tor Browser is not related to us)


Follow the guidelines below to avoid losing your data:

 - Do not modify, rename or delete *.key.yshh6 files. Your data will be 
   undecryptable.
 - Do not modify or rename encrypted files. You will lose them.
 - Do not report to the Police, FBI, etc. They don't care about your business.
   They simply won't allow you to pay. As a result you will lose everything.
 - Do not hire a recovery company. They can't decrypt without the key. 
   They also don't care about your business. They believe that they are 
   good negotiators, but it is not. They usually fail. So speak for yourself.
 - Do not reject to purchase. Exfiltrated files will be publicly disclosed.",0.9,Malware/Ransomware,0.39803895287965113,250,False,False,False,False
