_id,leaf_label,pred,text
179,Phishing/Other-Phishing,Phishing/Refund-Phishing,"I was the victim of a sophisticated phishing attack. A Mail that took me to a website that appeared to be the official SBB login/verification page prompted me to enter my card details. I believed it was legitimate. I did not knowingly approve or authorize a EUR1499 payment to the merchant Refurbed Marketplace. My Credit Suisse cards have been recently replaced by UBS Credit cards requiring me to update my new card Information for many Sites. I   assumed by mistake that I was being requested to enter my new UBS card Details to replace the Credit Suisse card Details. 







As soon as I realized what happened, I immediately:







blocked my card,

reported the incident to UBS,









This was a deception-based unauthorized transaction. I request full reimbursement under UBS’s fraud-protection policy and Mastercard rules regarding misuse caused by social-engineering fraud."
180,Phishing/Other-Phishing,Phishing/Parcel-Notification-Phishing,"I have received a mail from ЅВВ СFF FFЅ with e-mail address 

with the following content. The message was not sent to the spam folder and it was mimiquing very well SBB mails



Sehr geehrter Kunde,



Diin Abo isch abg'laufe und muess erneuert wärde. Als Dank für dini Treue bietemer dir 60% Rabatt uf d'nöchst Mitgliedschaft!



Jetza erneuer

Faus di kei Verlängerig wöu, cha's diin Abo do kündige.



SBB CFF FFS

Wylerstrasse 123/125

CH-3000 Bern 65



MwSt-Nummer: CHE-102.90"
177,Phishing/Other-Phishing,Phishing/Parcel-Notification-Phishing,"-------- Forwarded Message --------

Subject: 	Verlängerung: Verwalten Sie Ihr Abonnement.

Date: 	Wed, 20 Dec 2023 15:11:05 -0300 (-03)

From: 	Spotify® 

Reply-To: 	no-reply@uhmailsrvc5.com








Netflix



*Erneuern Sie Ihr Spotify-Abonnement.*



Spotify Prämie - 3 Monate kostenlos testen



*Hallo*,



Wir haben Schwierigkeiten mit Ihren Rechnungsinformationen.

  Wir werden es erneut versuchen, aber es ist möglich, dass Sie

Ihre Zahlungsdetails aktualisieren müssen.



	

	_Überprüfen und bestätigen_ 

 

	



	



Für weitere Informationen besuchen Sie bitte die Hilfe oder kontaktieren 

Sie uns.



Das Spotify-Team



	

Haben Sie noch Fragen? Besuchen Sie das Hilfe-Center



‪



Einstellungen für die Kommunikation

Bedingungen für die Nutzung

Datenschutz

Hilfe-Center





SRC:633B530F_41c86ac4-96f9-443b-a42f-1242c121b4cb_fr_EVO



Descadastre-se  

caso não queira receber mais e-mails."
175,Phishing/Other-Phishing,Phishing/Parcel-Notification-Phishing,"De : noreply@notify.thinkific.com <noreply@notify.thinkific.com> 

Envoyé : dimanche, 18 décembre 2022 07:03

À : paul@gmail.ch

Objet : Your suspension notification!



 







 





 



   <https://files.cdn.thinkific.com/file_uploads/167072/images/7cf/726/a81/png.png> 



Dear user,



We were unable to validate your billing information for the next billing cycle of your subscription therefore we'll suspend your membership if we do not receive a response from you within 48hours.



Obviously we'd love to have you back, simply update your details and continue to enjoy all the best TV shows & movies without interruption.



 







RESTART MEMBERSHIP <https://email.notify.thinkific.com/c/eJwNjUEOgyAQRU8jOw0OFJkFi256DQPDEEm1WsQ26elL_tv9lzx2o5lGpZWaUETnKYEHkZ1RyD5KRo0JZ8PWjwE0INysJtNpeebIz_zuIyd_rbU3GAOaZAL19DV2GjafV7E4SoRqamsiaLZBmVvQI3iyYLlFV7fUepydunfwaPB27CVfG3Fhn0_KfqB9G0Jp368UUdzn1_ovriClHGgR1Z258vzltYk8H2WPF9W8v_5B3kWO> 





 



We're here to help if you need it. Visit the Help

Center for more info or contact us.



 



—The Netflix Team





 





 



 





  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Fgraphics%2Fmail%2Fimages%2Fspacer.gif&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=ltdT9DXCu_q4SPeJMc84xQ--~D> 





  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Fgraphics%2Fmail%2Fimages%2Fspacer.gif&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=ltdT9DXCu_q4SPeJMc84xQ--~D> 



  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Fgraphics%2Fmail%2Femail_wotif%2Fbase-soc-fb.png&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=1o091_TJj5VihHt.BDtCSA--~D> 



  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Fgraphics%2Fmail%2Fimages%2Fspacer.gif&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=ltdT9DXCu_q4SPeJMc84xQ--~D> 



  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Fgraphics%2Fmail%2Femail_wotif%2Fbase-soc-twt.png&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=ND8xotj8od21wVN99RTUPA--~D> 



  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Fgraphics%2Fmail%2Fimages%2Fspacer.gif&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=ltdT9DXCu_q4SPeJMc84xQ--~D> 



  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Fgraphics%2Fmail%2Femail_wotif%2Fbase-soc-ins.png&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=v0GS0gzpNnEjuhBPTpmceA--~D> 



  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Fgraphics%2Fmail%2Fimages%2Fspacer.gif&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=ltdT9DXCu_q4SPeJMc84xQ--~D> 



  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Femail%2F2016%2FETM%2FLM%2Fbase-soc-blg.png&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=9wsxDbTekG4GuknpE5SDng--~D> 



  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Fgraphics%2Fmail%2Fimages%2Fspacer.gif&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=ltdT9DXCu_q4SPeJMc84xQ--~D> 



  <https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fimages.trvl-media.com%2Fmedia%2Fcontent%2Fexpus%2Fgraphics%2Fmail%2Fimages%2Fspacer.gif&t=1671327144&ymreqid=47278aa2-f381-8451-1c57-110003012f00&sig=ltdT9DXCu_q4SPeJMc84xQ--~D> 



 









Powered by Thinkific <https://email.notify.thinkific.com/c/eJwtj0tuhDAQRE8DO5B_MXjhRaRoroFMux1ag4EYM9bk9DFSpFqU3luUCi3XA5dKysG03joIwomWrJYGnWdolAlm0jg6PgsljPgYFehGsZM8Pumn8xjcteZOGz8bHfQMHRQ9Dn10tLaL1TxwDoxxDVjL7HnwwPWIozIgvWxXu-R8NPKzEY-aUkqfF9qeFAh62OON5ePKcTr3KwE28mulFyaCxYHzGN-N0LeO6OmKVeM9_Q_BxcPR91bxsRdM6Lv53SUMmJJb22Rfv_XMhlkwxnpY2mxPyjgVXOs2Tkfa_QWZ9u0PN3xhSw>  



Everything you need to create & deliver courses on your own site 



  <https://email.notify.thinkific.com/o/eJwNzEsOgyAQANDTlJ2GzwjOgrMYmBkiqdZWsSY9fd285ZNofDAOnAuoOCYqNllVo3coibUgYMHJy5hMtmDRDiOQf4A-KsuzfjqWks6ldR45oy8-U0eXH0O_prqoOQ5InEK5yZTHorUhRA4AxpAFHdQev7_7e0mzWuueZtXiUZtMlyy0rTK9941PanV7_QH9GDUh>"
79,Phishing/Other-Phishing,Phishing/Vishing/Callback-Scam,"booking.com scam

Whatsapp number of scammers: +1 (555) 776-2096

They want me to confirm my reservation and give my credit card information. They had all my details: name, dates of the holiday and booking reservation number."
72,Phishing/Other-Phishing,Fraud/Fake-Support/Popup,I want to report hat through the use dating apps individuals try to have you buy tickets of shows that do not actually exist through their made up website (which originally seems inoffensive). Please confirm if you have the same diagnosis.
70,Phishing/Other-Phishing,Phishing/Vishing/Callback-Scam,"I received an email which impersonated a travel agent Voyage Privé. The scamners used email address ask@wantyourfeedback.com and guestsolutions@aol.com which appeared nickenamed as Voyage Prive. I contacted Voyage Prive since information looked suspicious. The agency confirmed it was a phishing attempt. The email requested to click a link to confirm a trip I recently booked with Voyage Prive. In addition, I also receiveda whatsapp message with a similar confirmation request from mobile phone number +1 (555) 779-5171 and named Sanskritam."
170,Phishing/Parcel-Notification-Phishing,Phishing/Vishing/Other-Vishing,"{𝗞𝗪:𝗔𝗥:𝟯𝟮:𝗛𝟯:𝗫𝗫:𝗤𝟯:𝗕𝗠:𝗕𝟳:𝗕𝗘} DPD Scһwеiz: 

Wir konnten Iһr Ρaket hеutе niсht zᴜѕtelӀen, da die Αdressаnɡabеn unvolӀѕtändig ѕᎥnd.  

Bitte vervollständᎥgen Ѕiе Ιhrе LiеꬵеrᎥnfоrmatᎥonen und bеɡlеᎥchen SᎥe dᎥe ServᎥcegebühr, dаmᎥt wir dᎥe erneute ZustеӀlunɡ verаnlаѕѕen könnеn.  



Jetzt aktuаliѕieren: https://shorturl.at/RJ4O6



⋁ᎥеӀen Danκ für Ihr Vеrѕtändnis.  

Ιhr DPD Team"
113,Phishing/Refund-Phishing,Phishing/Parcel-Notification-Phishing,"- sent from FWG’s iPhone -Anfang der weitergeleiteten Nachricht:Von: Bankservice Team CSS <marcschappate@mail.ch>Datum: 10. April 2026 um 05:04:04 MESZAn: undisclosed-recipients:;Betreff: Quittung für Ihre Auszahlung bereit﻿CSS AuszahlungSehr geehrte Kundin, sehr geehrter Kunde,im Rahmen unserer letzten Überprüfung wurde festgestellt, dass Ihnen ein Betrag von CHF 480.00 zusteht.Bitte bestätigen Sie Ihre aktuellen Kontodaten über den sicheren Link, um die Überweisung abzuschließen:[Kontodaten bestätigen]Vielen Dank für Ihre Zusammenarbeit.Ihr CSS Serviceteam"
100,Phishing/Refund-Phishing,Phishing/Parcel-Notification-Phishing,"What is special and highly irritating about this case is that I have been changing my AXA car insurance and after signing the new insurance, I got several phishing e-mails claiming I would get a refund from AXA. It seemed like the attackers had inside knowledge that I just changed my insurance as the timing of these e-mails was perfect and none of this information could be found in the public domain. Of course it can be pure co-incidence but a seemed to me to be a bit too well timed."
102,Phishing/Refund-Phishing,Phishing/Parcel-Notification-Phishing,"I've recieved a following message from Swisspass LTD:



Ihr letztes Abonnement wurde fälschlicherweise zweimal bezahlt!



Sehr geehrter Kunde ,



Wir möchten Sie darüber informieren, dass Ihr letztes Abonnement versehentlich zweimal bezahlt wurde.



Um eine Rückerstattung anzufordern, nutzen Sie einfach den unten stehenden Link und folgen Sie den Anweisungen.



Jetzt beantragen"
105,Phishing/Refund-Phishing,Phishing/Vishing/Callback-Scam,"I fell for this scam (attached). BLKB was able to prevent major damage by blocking my credit card.

Kind regards
John Smith

> Beginning of forwarded message:
>
> From: Swisscom
> Subject: Refund due to the recent service interruption
> Date: 2 May 2026 at 22:06:56 CEST
> To: john.smith@bluewin.ch
> Reply to: support@cercle-st-symphorien.fr
>
> Swisscom	john.smith@bluewin.ch
> We are refunding you 91.80 CHF due to a problem with our service and an interruption. To receive the refund, please click the button below and confirm that you are the holder of the affected account. Our system has detected the interruption, which is why you are receiving this email.
> Log in
> © 2026 Swisscom. All rights reserved."
114,Phishing/Refund-Phishing,Phishing/Parcel-Notification-Phishing,"Hello

Here is the message from Alexander Schmoll

Sent with the blue News & E-Mail App

On 15 March 2026 at 08:31 ESTV-Federal Tax Administration wrote:
>Email from Gentechlib Refund Withholding Tax: Action required
>Federal Tax Administration Withholding Tax · Direct Federal Tax
>Your refund is ready Dear Taxpayer,
>For the tax period 2025–2026, your application for refund of the withholding tax has been reviewed and approved. The
>amount is now ready for payout.
>
>Claim: Refund withholding tax Status: ready for payout Period: 2025–2026
>
>Request refund now Please request the refund through our secure online portal. Have your tax number or reference number ready. The process is simple and takes only a few minutes.
>
>For any questions, we are happy to assist: Phone: 0848 123 456 (Mon–Fri, 8–18h)
>
>Reference number: CH-2580-████████
>Federal Tax Administration Eigerstrasse 65, 3003 Bern
>
>Gentechlib | Dunajska 49 | Tolmin, TOLMIN 5220 SI Unsubscribe | Update Profile | Constant Contact Data Notice"
99,Phishing/Refund-Phishing,Phishing/Parcel-Notification-Phishing,"Dear Sir / Madam,



Please refer phishing email below that I received.



Best regards

Marc Sousterre



Begin forwarded message:



From: ""SBB CFF FFS"" >

Subject: Doppelabbuchung Rückerstattung eingeleitet

Date: 14 April 2026 at 11:36:38 CEST

To: >



Guten Tag



Wir möchten Sie darüber informieren, dass Ihnen aufgrund eines technischen Fehlers der Betrag für Ihre letzte Transaktion zweimal berechnet wurde.



Sie werden gebeten, ein Erstattungsformular auf unserer Website auszufüllen.



Der Betrag wird innerhalb von 24 Stunden nach Übermittlung Ihres Antrags auf Ihre Kreditkarte überwiesen.



Sie können Ihr Geld einfach, schnell und sicher zurückbekommen, indem Sie auf den folgenden Link klicken:



swisspass.ch/erstattung



Dies ist eine automatische E-Mail, die an -emailuser- gesendet wurde.



Freundliche Grüsse

Ihr SwissPass-Team"
115,Phishing/Refund-Phishing,Phishing/Vishing/Callback-Scam,"I am reporting this email because I am not a CSS customer. There is definitely a scam.


#Transfer

Dear Customer,

our latest review result shows that CHF 395.48 must be credited to you. Via the secure link, you can update your account information to complete the payment:

[Confirm account details]

Thank you for your cooperation.
Your CSS Customer Service"
103,Phishing/Refund-Phishing,Phishing/Parcel-Notification-Phishing,"Hello

Here is the ""bad"" mail, whose link I, although obvious from the text, clicked. Many thanks for assessing the threat.

Kind regards

J. Miller
________________________________
From: SWICA  
Sent: Thursday, 16 April 2026 16:17
To: Miller
Subject: Status of your refund SCA-810922

hello

We hereby confirm the approval of a refund in the amount of CHF 112.82. To apply for a refund, please follow the link below and observe the instructions provided there.

Personal Area

This link will take you to your secure personal area.
Please complete the process promptly in order to finalize the refund.
For any questions, our customer service is happy to assist you.

Kind regards,
Your SWICA Team



To finish setting up your account, simply select the . link. If you no longer wish to receive invitations, you can ..
________________________________
Powered by Jira Service Management
[https://use1-track.atlassian.com/CI0/0100019d96a7ce77-1da61423-5761-4c46-bf65-018b29bbec60-000000/ZlKGt6WQz5UOBCDOiE1liyu716Tf4mlhnwkkAIZ1Wp0=452]"
131,Phishing/Vishing/Callback-Scam,Phishing/Parcel-Notification-Phishing,"Beginning of forwarded message:

From: Apple Receipt <noreply.billing@apple-receipts-services.com>
Date: 06 May 2026 at 02:11:48 CEST
Subject: Your receipt from Apple. — Order ID: APL-CH-77428195

APPLE
Your receipt.

Order ID: APL-CH-77428195
Document number: 224875902
Date: 06 May 2026


SUBSCRIPTION RENEWED

Apple One Premier (Family)
Plan: Annual
Amount: CHF 449.00
Payment method: Card ending **4471


This receipt is automatically generated. The subscription will continue for another 12 months.

Not you? If you did not authorize this renewal, you can cancel within 24 hours and request a full refund. Please call our Apple Care billing department:

📞 Apple Care Refund Line
+1 (650) 209-8830 (24/7)

After 24 hours the charge becomes non-refundable per our terms.

Sincerely,
Apple Inc.
One Apple Park Way, Cupertino, CA 95014"
232,Phishing/Vishing/Callback-Scam,Phishing/Parcel-Notification-Phishing,"Good morning. I received an SMS this morning saying my Apple iCloud subscription of CHF 89.90 had been renewed automatically and that if I did not authorize the charge I should call the number +41 22 588 41 23 immediately to cancel. The SMS looked official with an Apple logo. I never had an Apple subscription so I called the number. A man with a strong accent answered and said he was from Apple Support, asked me to install AnyDesk to ""verify"" the cancellation. I hung up immediately. I assume this is a scam but I would like to confirm before my colleagues fall for it."
132,Phishing/Vishing/Callback-Scam,Phishing/Parcel-Notification-Phishing,"Hello

I received an email saying my Disney+ subscription was renewed for CHF 189.90 for one year. I do not have Disney+. The email asks me to call +44 20 8089 5536 within 12 hours to cancel and get a refund. The sender address is some random gmail-like domain (disney-billing-help.eu). I'm not calling but reporting.

Best
T. Nakamura"
128,Phishing/Vishing/Callback-Scam,Phishing/Parcel-Notification-Phishing,"Beginning of forwarded message:

From: Norton Auto-Renewal <noreply.subscription@norton-billing-ch.com>
Date: 22 April 2026 at 06:14:00 CEST
Subject: Norton 360 Premium — Subscription Auto-Renewed
To: undisclosed-recipients:;


Dear Customer,

Your Norton 360 Premium subscription has been successfully renewed.

Plan: Norton 360 Premium
Duration: 12 months
Amount charged: CHF 519.99
Payment method: Card on file
Invoice no.: NRT-2026-4451-CH
Renewal date: 22.04.2026

You are receiving this confirmation because automatic renewal is enabled on your account.

If you did NOT authorize this transaction or wish to cancel and request a refund, contact our customer care immediately:

CUSTOMER CARE LINE (TOLL-FREE)
+1 (888) 416-7720

Available 24/7. Refunds processed within 24-48 business hours.

Thank you for trusting Norton.

Norton Customer Protection Team"
127,Phishing/Vishing/Callback-Scam,Malware/Ransomware,"Hello

I just received a strange SMS allegedly from McAfee. It says my antivirus subscription was renewed for 489 CHF and that I should call 0900 152 663 if I didn't authorize it. I never bought any McAfee subscription. The number is a premium-rate Swiss line. Sender shows as ""MCAFEE-CH"" but I have no contract with them.

Best regards
P. Volkov"
117,Phishing/Vishing/Callback-Scam,Phishing/Parcel-Notification-Phishing,"I received this message



I don‘t use twint. 



TWINT : ALERTE FRAUDE 



Bonjour,

Une opération de 1’781 CHF a été mis en attente.



[Détails de l’opération]

Marchand : AIR FRANCE

Date : 29/04/2026

Montant : 1’781 CHF

Référence : XTTASO7781



Si vous n’avez pas initié cette opération appelez immédiatement le Service Hotline au 071 508 25 09.



Cordialement,

TWINT Helpline"
144,Phishing/Vishing/Other-Vishing,Fraud/Fake-Sextortion/With-Password,"Person called me pretending to be my bank (UBS) saying that someone was accessing my account and making fraudulent transactions. They asked me to access e-banking to check. This enabled them to access my accounts and make a large transaction of CHF 33,920 out of my account. The account is registered to a Besim Badalli. IBAN CH88 0023 5235 3806 0540 J"
134,Phishing/Vishing/Other-Vishing,Fraud/Fake-Sextortion/With-Password,The phisher was posing as EWZ and had my personal info like name and an old address. They sent a link to a fake EWZ website that attempted to get my bank details. I did not give them any details.
139,Phishing/Vishing/Other-Vishing,Phishing/Parcel-Notification-Phishing,A call came from number +33674343578 at 8:46 ostensibly from Amazon claiming that they were following through a purchase of a gift card on my amazon account . They asked if I had made the purchase and proceeded to scare me into giving details. I cut them off by saying I was thinking that they are a possible scam and they put the phone down.
141,Phishing/Vishing/Other-Vishing,Phishing/Parcel-Notification-Phishing,I received a phone call from at 10:59 saying that they were from Paypal.  They said there was a suspicious charge and asked me to install a third party software to my phone.  I asked for verification and logged into my  Paypal account which showed now charge. So I hang up.
143,Phishing/Vishing/Other-Vishing,Fraud/Fake-Sextortion/With-Password,They tell me that someone has requested an online credit in my name and I needed to tell them the Name of my bank so they can escalate yeh incident a reported to the police. I’ve never tell them any information required and proceed to end the call
133,Phishing/Vishing/Other-Vishing,Phishing/Parcel-Notification-Phishing,"They called me from this phone number (+41 77 233 61 32)  claiming to be from the security team from TWINT, to validate a suspicious operation. Later on they transferred the call to whatsapp. 



I provided my email address, and they sent an email to validate it, which was the alerting point for me. Please find a screenshot of that email, also note the email address is not from BCV



They told me I was the victim of a phishing attack, most likely due to a link from DHL (unfortunately I sent them a link from DHL from which they can extract my physical address)



I'm worried because they have my name, my email address and my physical address, can you please suggest how to proceed?



Thanks a lot, and best regards"
142,Phishing/Vishing/Other-Vishing,Phishing/Parcel-Notification-Phishing,"""Swiss federal office of communication, your number will be blocked for the next 2 hours unless you press...."" 

Message in English.

Caller number:0799307039

Date: 09.04.2026

Time: 11:30-11:36."
147,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Callback-Scam,"I received a call from +41786679814 on 25.02.2026 at 10:48

They claimed to be TWINT and that there was a 2nd account on my name with suspicious transactions. in the end they wanted me to verify my identity, i then hung up"
148,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Callback-Scam,"Fake UBS account center guy called me from +41 76 710 87 63 at 08:56 24.03.26 and said there has been a transaction from mine to another ubs account for thousands of chf. 

Call was 35 seconds long - I hung up the phone without providing information."
140,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Callback-Scam,"They mentioned in a badly generated voice that a fraudulent bitcoin transaction on my Paypal account for around 600 was made, I hang up immediately"
